num_poliza,tarifa,situacion,fecha_alta,fecha_baja,importe_prima
1134,TF1,A,2021-05-22,9999-12-31,0
1135,TS1,B,2020-10-19,2022-07-05,52998
1135,TF1,B,2020-10-19,2022-07-05,0
1136,TF1,B,2020-12-13,2021-12-14,92181
1136,TS1,B,2020-12-13,2021-12-14,0
1137,TF1,B,2021-03-08,2022-01-27,59126
1137,TS1,B,2021-03-08,2022-01-27,0
1138,TF1,B,2021-03-05,2022-03-23,52925
1138,TS1,B,2021-03-05,2022-03-23,0
1139,TF1,B,2021-04-30,2021-07-21,55249
1139,TS1,B,2021-04-30,2021-07-21,0
1140,TS1,B,2022-07-01,2022-04-05,90902
1140,TF1,B,2022-07-01,2022-04-05,0
1141,TS1,A,2021-05-14,9999-12-31,4584
1141,TF1,A,2021-05-14,9999-12-31,0
1142,TS1,A,2021-12-24,9999-12-31,26433
1142,TF1,A,2021-12-24,9999-12-31,0
1143,TS1,A,2021-04-27,9999-12-31,77463
1143,TF1,A,2021-04-27,9999-12-31,0
1144,TS1,B,2022-01-14,2021-06-28,3579
1144,TF1,B,2022-01-14,2021-06-28,0
1145,TS1,B,2022-03-18,2021-11-12,24611
1145,TF1,B,2022-03-18,2021-11-12,0
1146,TF1,A,2021-12-09,9999-12-31,69955
1146,TS1,A,2021-12-09,9999-12-31,0
1147,TS1,A,2020-11-09,9999-12-31,12005
1147,TF1,A,2020-11-09,9999-12-31,0
1148,TF1,A,2021-03-14,9999-12-31,27003
1148,TS1,A,2021-03-14,9999-12-31,0
1149,TS1,B,2021-09-23,2022-01-20,27821
1149,TF1,B,2021-09-23,2022-01-20,0
1150,TS1,A,2020-11-11,9999-12-31,86217
1150,TF1,A,2020-11-11,9999-12-31,0
1151,TS1,A,2022-01-26,9999-12-31,96888
1151,TF1,A,2022-01-26,9999-12-31,0
1152,TF1,B,2022-02-17,2021-05-11,25462
1152,TS1,B,2022-02-17,2021-05-11,0
1153,TF1,B,2021-07-14,2022-02-04,44789
1153,TS1,B,2021-07-14,2022-02-04,0
1154,TF1,A,2020-11-11,9999-12-31,61402
1154,TS1,A,2020-11-11,9999-12-31,0
1155,TS1,B,2020-11-29,2021-05-26,54217
1155,TF1,B,2020-11-29,2021-05-26,0
1156,TF1,B,2021-07-06,2021-12-03,3676
1156,TS1,B,2021-07-06,2021-12-03,0
1157,TS1,B,2021-11-20,2021-11-10,72299
1157,TF1,B,2021-11-20,2021-11-10,0
1158,TS1,A,2022-06-30,9999-12-31,13386
1158,TF1,A,2022-06-30,9999-12-31,0
1159,TS1,B,2021-12-27,2022-04-28,83212
1159,TF1,B,2021-12-27,2022-04-28,0
1160,TF1,B,2021-05-15,2021-02-16,20495
1160,TS1,B,2021-05-15,2021-02-16,0
1161,TF1,B,2022-01-27,2021-03-30,83675
1161,TS1,B,2022-01-27,2021-03-30,0
1162,TF1,B,2021-01-14,2021-06-02,31838
1162,TS1,B,2021-01-14,2021-06-02,0
1163,TS1,B,2022-04-10,2020-12-29,8374
1163,TF1,B,2022-04-10,2020-12-29,0
1164,TS1,B,2021-11-13,2021-05-16,53797
1164,TF1,B,2021-11-13,2021-05-16,0
1165,TS1,A,2022-02-01,9999-12-31,19586
1165,TF1,A,2022-02-01,9999-12-31,0
1166,TS1,A,2020-10-12,9999-12-31,65755
1166,TF1,A,2020-10-12,9999-12-31,0
1167,TF1,A,2021-08-01,9999-12-31,22571
1167,TS1,A,2021-08-01,9999-12-31,0
1168,TF1,A,2020-11-23,9999-12-31,416
1168,TS1,A,2020-11-23,9999-12-31,0
1169,TS1,B,2021-03-20,2021-09-22,80662
1169,TF1,B,2021-03-20,2021-09-22,0
1170,TS1,B,2021-09-30,2020-10-26,21199
1170,TF1,B,2021-09-30,2020-10-26,0
1171,TS1,A,2022-01-03,9999-12-31,48367
1171,TF1,A,2022-01-03,9999-12-31,0
1172,TF1,B,2022-06-21,2022-06-20,43227
1172,TS1,B,2022-06-21,2022-06-20,0
1173,TS1,B,2022-06-29,2021-11-21,63582
1173,TF1,B,2022-06-29,2021-11-21,0
1174,TS1,A,2021-12-20,9999-12-31,58202
1174,TF1,A,2021-12-20,9999-12-31,0
1175,TS1,A,2021-06-07,9999-12-31,1178
1175,TF1,A,2021-06-07,9999-12-31,0
1176,TF1,B,2021-02-22,2021-11-23,65121
1176,TS1,B,2021-02-22,2021-11-23,0
1177,TF1,B,2021-09-14,2021-03-15,32806
1177,TS1,B,2021-09-14,2021-03-15,0
1178,TF1,B,2021-07-16,2022-04-01,77826
1178,TS1,B,2021-07-16,2022-04-01,0
1179,TF1,B,2021-12-31,2021-10-09,95161
1179,TS1,B,2021-12-31,2021-10-09,0
1180,TF1,B,2021-02-27,2022-01-13,96577
1180,TS1,B,2021-02-27,2022-01-13,0
1181,TF1,B,2022-02-23,2021-12-10,68460
1181,TS1,B,2022-02-23,2021-12-10,0
1182,TS1,A,2022-01-14,9999-12-31,13718
1182,TF1,A,2022-01-14,9999-12-31,0
1183,TF1,A,2021-01-29,9999-12-31,19159
1183,TS1,A,2021-01-29,9999-12-31,0
1184,TF1,B,2022-03-30,2021-08-24,46888
1184,TS1,B,2022-03-30,2021-08-24,0
1185,TS1,A,2022-06-29,9999-12-31,33584
1185,TF1,A,2022-06-29,9999-12-31,0
1186,TF1,B,2021-06-13,2021-12-29,45364
1186,TS1,B,2021-06-13,2021-12-29,0
1187,TS1,A,2021-01-26,9999-12-31,83023
1187,TF1,A,2021-01-26,9999-12-31,0
1188,TF1,B,2021-09-20,2020-10-26,59416
1188,TS1,B,2021-09-20,2020-10-26,0
1189,TS1,B,2020-11-05,2021-10-21,50850
1189,TF1,B,2020-11-05,2021-10-21,0
1190,TS1,A,2020-10-30,9999-12-31,92700
1190,TF1,A,2020-10-30,9999-12-31,0
1191,TF1,B,2021-05-07,2021-10-19,68610
1191,TS1,B,2021-05-07,2021-10-19,0
1192,TS1,A,2021-10-10,9999-12-31,86616
1192,TF1,A,2021-10-10,9999-12-31,0
1193,TS1,A,2022-04-07,9999-12-31,97952
1193,TF1,A,2022-04-07,9999-12-31,0
1194,TF1,A,2022-05-17,9999-12-31,26484
1194,TS1,A,2022-05-17,9999-12-31,0
1195,TF1,B,2021-04-19,2021-09-07,39520
1195,TS1,B,2021-04-19,2021-09-07,0
1196,TF1,B,2022-04-10,2022-05-29,84225
1196,TS1,B,2022-04-10,2022-05-29,0
1197,TS1,B,2021-02-16,2021-07-19,81148
1197,TF1,B,2021-02-16,2021-07-19,0
1198,TS1,A,2022-02-03,9999-12-31,68630
1198,TF1,A,2022-02-03,9999-12-31,0
1199,TS1,A,2022-05-15,9999-12-31,21475
1199,TF1,A,2022-05-15,9999-12-31,0
1200,TS1,B,2021-11-27,2022-05-13,37827
1200,TF1,B,2021-11-27,2022-05-13,0
1201,TS1,B,2022-02-08,2021-02-16,4025
1201,TF1,B,2022-02-08,2021-02-16,0
1202,TS1,B,2022-03-02,2021-07-09,71245
1202,TF1,B,2022-03-02,2021-07-09,0
1203,TF1,B,2022-04-16,2022-06-19,10332
1203,TS1,B,2022-04-16,2022-06-19,0
1204,TF1,A,2021-04-01,9999-12-31,20764
1204,TS1,A,2021-04-01,9999-12-31,0
1205,TS1,B,2021-06-14,2021-06-17,24368
1205,TF1,B,2021-06-14,2021-06-17,0
1206,TF1,A,2021-05-05,9999-12-31,74368
1206,TS1,A,2021-05-05,9999-12-31,0
1207,TS1,B,2022-01-25,2021-07-04,50939
1207,TF1,B,2022-01-25,2021-07-04,0
1208,TS1,A,2020-12-20,9999-12-31,34282
1208,TF1,A,2020-12-20,9999-12-31,0
1209,TF1,A,2022-01-27,9999-12-31,61246
1209,TS1,A,2022-01-27,9999-12-31,0
1210,TF1,A,2021-06-08,9999-12-31,3235
1210,TS1,A,2021-06-08,9999-12-31,0
1211,TS1,B,2021-01-31,2021-06-03,52082
1211,TF1,B,2021-01-31,2021-06-03,0
1212,TF1,B,2021-02-06,2021-06-15,42071
1212,TS1,B,2021-02-06,2021-06-15,0
1213,TS1,B,2021-07-19,2021-06-21,69978
1213,TF1,B,2021-07-19,2021-06-21,0
1214,TF1,B,2021-01-28,2021-08-14,3977
1214,TS1,B,2021-01-28,2021-08-14,0
1215,TF1,B,2022-06-19,2022-02-12,91542
1215,TS1,B,2022-06-19,2022-02-12,0
1216,TF1,A,2021-06-11,9999-12-31,50207
1216,TS1,A,2021-06-11,9999-12-31,0
1217,TF1,A,2021-11-30,9999-12-31,67897
1217,TS1,A,2021-11-30,9999-12-31,0
1218,TS1,A,2022-01-03,9999-12-31,33908
1218,TF1,A,2022-01-03,9999-12-31,0
1219,TS1,B,2021-10-10,2021-03-26,19023
1219,TF1,B,2021-10-10,2021-03-26,0
1220,TF1,A,2022-01-31,9999-12-31,78930
1220,TS1,A,2022-01-31,9999-12-31,0
1221,TF1,A,2022-01-15,9999-12-31,25570
1221,TS1,A,2022-01-15,9999-12-31,0
1222,TS1,B,2022-05-20,2022-03-31,73284
1222,TF1,B,2022-05-20,2022-03-31,0
1223,TF1,A,2022-04-27,9999-12-31,97186
1223,TS1,A,2022-04-27,9999-12-31,0
1224,TF1,B,2021-02-21,2021-07-04,81692
1224,TS1,B,2021-02-21,2021-07-04,0
1225,TF1,B,2020-10-18,2020-12-09,35452
1225,TS1,B,2020-10-18,2020-12-09,0
1226,TS1,B,2021-07-14,2022-06-29,5227
1226,TF1,B,2021-07-14,2022-06-29,0
1227,TS1,B,2022-01-06,2021-04-27,58170
1227,TF1,B,2022-01-06,2021-04-27,0
1228,TS1,A,2021-10-15,9999-12-31,45684
1228,TF1,A,2021-10-15,9999-12-31,0
1229,TF1,A,2021-05-25,9999-12-31,74797
1229,TS1,A,2021-05-25,9999-12-31,0
1230,TF1,B,2021-01-22,2020-10-24,88791
1230,TS1,B,2021-01-22,2020-10-24,0
1231,TS1,A,2022-06-24,9999-12-31,43946
1231,TF1,A,2022-06-24,9999-12-31,0
1232,TF1,B,2021-11-12,2021-12-04,81008
1232,TS1,B,2021-11-12,2021-12-04,0
1233,TF1,A,2021-03-11,9999-12-31,24506
1233,TS1,A,2021-03-11,9999-12-31,0
1234,TF1,B,2021-12-26,2021-10-20,30286
1234,TS1,B,2021-12-26,2021-10-20,0
1235,TF1,B,2022-04-30,2021-12-20,32894
1235,TS1,B,2022-04-30,2021-12-20,0
1236,TS1,B,2020-11-20,2021-03-21,97896
1236,TF1,B,2020-11-20,2021-03-21,0
1237,TF1,B,2021-03-10,2020-10-25,11019
1237,TS1,B,2021-03-10,2020-10-25,0
1238,TF1,A,2021-01-03,9999-12-31,46473
1238,TS1,A,2021-01-03,9999-12-31,0
1239,TF1,A,2021-03-25,9999-12-31,78403
1239,TS1,A,2021-03-25,9999-12-31,0
1240,TF1,B,2022-05-07,2020-10-27,31027
1240,TS1,B,2022-05-07,2020-10-27,0
1241,TS1,A,2021-10-26,9999-12-31,36019
1241,TF1,A,2021-10-26,9999-12-31,0
1242,TF1,B,2021-09-03,2021-04-10,50957
1242,TS1,B,2021-09-03,2021-04-10,0
1243,TS1,B,2020-10-25,2021-08-15,63305
1243,TF1,B,2020-10-25,2021-08-15,0
1244,TF1,A,2021-06-29,9999-12-31,92509
1244,TS1,A,2021-06-29,9999-12-31,0
1245,TS1,A,2020-12-01,9999-12-31,4648
1245,TF1,A,2020-12-01,9999-12-31,0
1246,TF1,B,2021-04-03,2022-02-24,11794
1246,TS1,B,2021-04-03,2022-02-24,0
1247,TF1,B,2021-09-26,2021-08-20,78803
1247,TS1,B,2021-09-26,2021-08-20,0
1248,TF1,B,2021-11-14,2020-10-23,90094
1248,TS1,B,2021-11-14,2020-10-23,0
1249,TF1,A,2020-12-16,9999-12-31,69130
1249,TS1,A,2020-12-16,9999-12-31,0
1250,TF1,A,2022-03-02,9999-12-31,12685
1250,TS1,A,2022-03-02,9999-12-31,0
1251,TF1,A,2021-12-29,9999-12-31,80964
1251,TS1,A,2021-12-29,9999-12-31,0
1252,TS1,B,2021-02-18,2022-01-02,5246
1252,TF1,B,2021-02-18,2022-01-02,0
1253,TF1,B,2022-04-24,2021-09-11,5115
1253,TS1,B,2022-04-24,2021-09-11,0
1254,TF1,B,2021-02-06,2021-11-28,16924
1254,TS1,B,2021-02-06,2021-11-28,0
1255,TF1,A,2021-09-25,9999-12-31,52664
1255,TS1,A,2021-09-25,9999-12-31,0
1256,TS1,B,2021-12-27,2021-10-29,99581
1256,TF1,B,2021-12-27,2021-10-29,0
1257,TF1,B,2022-02-16,2022-06-30,50088
1257,TS1,B,2022-02-16,2022-06-30,0
1258,TF1,A,2021-01-19,9999-12-31,27176
1258,TS1,A,2021-01-19,9999-12-31,0
1259,TS1,A,2021-05-26,9999-12-31,6387
1259,TF1,A,2021-05-26,9999-12-31,0
1260,TS1,A,2021-02-18,9999-12-31,49712
1260,TF1,A,2021-02-18,9999-12-31,0
1261,TF1,B,2022-03-14,2020-11-08,43605
1261,TS1,B,2022-03-14,2020-11-08,0
1262,TF1,A,2022-06-13,9999-12-31,7786
1262,TS1,A,2022-06-13,9999-12-31,0
1263,TF1,A,2021-03-14,9999-12-31,22646
1263,TS1,A,2021-03-14,9999-12-31,0
1264,TS1,A,2021-03-09,9999-12-31,89366
1264,TF1,A,2021-03-09,9999-12-31,0
1265,TS1,A,2022-04-19,9999-12-31,44318
1265,TF1,A,2022-04-19,9999-12-31,0
1266,TF1,A,2021-04-10,9999-12-31,36361
1266,TS1,A,2021-04-10,9999-12-31,0
1267,TS1,A,2021-11-09,9999-12-31,21063
1267,TF1,A,2021-11-09,9999-12-31,0
1268,TF1,A,2022-05-09,9999-12-31,37441
1268,TS1,A,2022-05-09,9999-12-31,0
1269,TF1,B,2020-10-23,2021-12-03,54132
1269,TS1,B,2020-10-23,2021-12-03,0
1270,TF1,B,2020-11-01,2022-06-06,1430
1270,TS1,B,2020-11-01,2022-06-06,0
1271,TS1,B,2021-11-21,2021-10-01,31870
1271,TF1,B,2021-11-21,2021-10-01,0
1272,TF1,A,2021-05-06,9999-12-31,75478
1272,TS1,A,2021-05-06,9999-12-31,0
1273,TF1,B,2020-10-29,2022-02-06,52916
1273,TS1,B,2020-10-29,2022-02-06,0
1274,TS1,A,2022-02-12,9999-12-31,2471
1274,TF1,A,2022-02-12,9999-12-31,0
1275,TF1,A,2021-01-03,9999-12-31,27920
1275,TS1,A,2021-01-03,9999-12-31,0
1276,TF1,A,2020-12-18,9999-12-31,63520
1276,TS1,A,2020-12-18,9999-12-31,0
1277,TF1,A,2022-02-12,9999-12-31,71510
1277,TS1,A,2022-02-12,9999-12-31,0
1278,TF1,A,2021-02-23,9999-12-31,75742
1278,TS1,A,2021-02-23,9999-12-31,0
1279,TS1,B,2020-11-20,2022-03-26,66413
1279,TF1,B,2020-11-20,2022-03-26,0
1280,TS1,B,2022-05-23,2021-11-01,68344
1280,TF1,B,2022-05-23,2021-11-01,0
1281,TF1,B,2022-06-07,2022-04-06,29059
1281,TS1,B,2022-06-07,2022-04-06,0
1282,TF1,B,2020-10-19,2021-05-17,75967
1282,TS1,B,2020-10-19,2021-05-17,0
1283,TF1,A,2021-04-15,9999-12-31,82652
1283,TS1,A,2021-04-15,9999-12-31,0
1284,TF1,B,2022-02-17,2021-07-30,63119
1284,TS1,B,2022-02-17,2021-07-30,0
1285,TS1,A,2021-10-01,9999-12-31,42065
1285,TF1,A,2021-10-01,9999-12-31,0
1286,TS1,B,2021-04-30,2022-03-27,19439
1286,TF1,B,2021-04-30,2022-03-27,0
1287,TF1,A,2021-11-15,9999-12-31,43507
1287,TS1,A,2021-11-15,9999-12-31,0
1288,TS1,A,2021-07-12,9999-12-31,98517
1288,TF1,A,2021-07-12,9999-12-31,0
1289,TF1,A,2021-07-17,9999-12-31,77720
1289,TS1,A,2021-07-17,9999-12-31,0
1290,TF1,B,2020-11-24,2020-11-05,57346
1290,TS1,B,2020-11-24,2020-11-05,0
1291,TS1,A,2022-04-24,9999-12-31,83023
1291,TF1,A,2022-04-24,9999-12-31,0
1292,TS1,A,2021-02-01,9999-12-31,76947
1292,TF1,A,2021-02-01,9999-12-31,0
1293,TF1,A,2021-08-29,9999-12-31,1345
1293,TS1,A,2021-08-29,9999-12-31,0
1294,TS1,B,2021-08-07,2021-12-28,90199
1294,TF1,B,2021-08-07,2021-12-28,0
1295,TS1,B,2021-03-08,2022-02-04,56945
1295,TF1,B,2021-03-08,2022-02-04,0
1296,TS1,A,2020-12-18,9999-12-31,4810
1296,TF1,A,2020-12-18,9999-12-31,0
1297,TF1,B,2020-12-13,2021-06-28,54534
1297,TS1,B,2020-12-13,2021-06-28,0
1298,TF1,B,2021-07-31,2021-03-11,3264
1298,TS1,B,2021-07-31,2021-03-11,0
1299,TS1,A,2021-02-28,9999-12-31,83515
1299,TF1,A,2021-02-28,9999-12-31,0
1300,TF1,A,2021-02-14,9999-12-31,80927
1300,TS1,A,2021-02-14,9999-12-31,0
1301,TS1,B,2021-03-16,2021-01-02,51531
1301,TF1,B,2021-03-16,2021-01-02,0
1302,TS1,A,2021-04-09,9999-12-31,7442
1302,TF1,A,2021-04-09,9999-12-31,0
1303,TS1,A,2022-06-12,9999-12-31,95008
1303,TF1,A,2022-06-12,9999-12-31,0
1304,TS1,A,2022-01-28,9999-12-31,70096
1304,TF1,A,2022-01-28,9999-12-31,0
1305,TS1,B,2022-03-05,2021-05-17,50415
1305,TF1,B,2022-03-05,2021-05-17,0
1306,TS1,B,2021-03-08,2021-07-22,24167
1306,TF1,B,2021-03-08,2021-07-22,0
1307,TS1,B,2022-03-10,2022-04-25,13890
1307,TF1,B,2022-03-10,2022-04-25,0
1308,TF1,B,2021-02-06,2021-11-22,68045
1308,TS1,B,2021-02-06,2021-11-22,0
1309,TF1,A,2021-08-31,9999-12-31,66681
1309,TS1,A,2021-08-31,9999-12-31,0
1310,TS1,A,2022-05-30,9999-12-31,40198
1310,TF1,A,2022-05-30,9999-12-31,0
1311,TS1,B,2021-10-02,2021-09-26,44614
1311,TF1,B,2021-10-02,2021-09-26,0
1312,TF1,A,2021-10-12,9999-12-31,19966
1312,TS1,A,2021-10-12,9999-12-31,0
1313,TF1,B,2021-09-14,2021-11-15,23052
1313,TS1,B,2021-09-14,2021-11-15,0
1314,TF1,B,2021-06-21,2021-10-14,61873
1314,TS1,B,2021-06-21,2021-10-14,0
1315,TS1,A,2021-09-03,9999-12-31,16821
1315,TF1,A,2021-09-03,9999-12-31,0
1316,TF1,A,2020-11-27,9999-12-31,42336
1316,TS1,A,2020-11-27,9999-12-31,0
1317,TF1,B,2022-03-11,2021-05-04,54248
1317,TS1,B,2022-03-11,2021-05-04,0
1318,TS1,A,2022-04-28,9999-12-31,46277
1318,TF1,A,2022-04-28,9999-12-31,0
1319,TS1,A,2022-03-02,9999-12-31,4661
1319,TF1,A,2022-03-02,9999-12-31,0
1320,TS1,B,2022-03-08,2021-05-29,22456
1320,TF1,B,2022-03-08,2021-05-29,0
1321,TF1,A,2022-01-02,9999-12-31,86129
1321,TS1,A,2022-01-02,9999-12-31,0
1322,TS1,A,2021-08-18,9999-12-31,17918
1322,TF1,A,2021-08-18,9999-12-31,0
1323,TS1,B,2021-01-28,2022-02-04,55189
1323,TF1,B,2021-01-28,2022-02-04,0
1324,TF1,B,2021-12-06,2020-12-02,13537
1324,TS1,B,2021-12-06,2020-12-02,0
1325,TF1,A,2021-10-23,9999-12-31,25900
1325,TS1,A,2021-10-23,9999-12-31,0
1326,TS1,A,2021-03-13,9999-12-31,25983
1326,TF1,A,2021-03-13,9999-12-31,0
1327,TF1,A,2021-10-07,9999-12-31,49370
1327,TS1,A,2021-10-07,9999-12-31,0
1328,TF1,A,2020-12-21,9999-12-31,84756
1328,TS1,A,2020-12-21,9999-12-31,0
1329,TF1,B,2020-12-27,2021-08-13,49662
1329,TS1,B,2020-12-27,2021-08-13,0
1330,TF1,A,2021-10-22,9999-12-31,30410
1330,TS1,A,2021-10-22,9999-12-31,0
1331,TS1,A,2021-05-16,9999-12-31,43311
1331,TF1,A,2021-05-16,9999-12-31,0
1332,TF1,A,2021-06-25,9999-12-31,57080
1332,TS1,A,2021-06-25,9999-12-31,0
1333,TS1,B,2022-04-22,2022-01-23,41752
1333,TF1,B,2022-04-22,2022-01-23,0
1334,TS1,A,2021-07-12,9999-12-31,32128
1334,TF1,A,2021-07-12,9999-12-31,0
1335,TS1,A,2022-04-21,9999-12-31,26758
1335,TF1,A,2022-04-21,9999-12-31,0
1336,TS1,A,2021-06-25,9999-12-31,84463
1336,TF1,A,2021-06-25,9999-12-31,0
1337,TF1,A,2021-02-03,9999-12-31,59500
1337,TS1,A,2021-02-03,9999-12-31,0
1338,TS1,B,2020-10-30,2022-03-22,80032
1338,TF1,B,2020-10-30,2022-03-22,0
1339,TS1,B,2022-01-17,2021-08-23,93496
1339,TF1,B,2022-01-17,2021-08-23,0
1340,TF1,A,2022-06-20,9999-12-31,16900
1340,TS1,A,2022-06-20,9999-12-31,0
1341,TS1,A,2020-10-27,9999-12-31,85320
1341,TF1,A,2020-10-27,9999-12-31,0
1342,TS1,B,2021-02-26,2022-07-01,80756
1342,TF1,B,2021-02-26,2022-07-01,0
1343,TS1,A,2022-04-20,9999-12-31,72283
1343,TF1,A,2022-04-20,9999-12-31,0
1344,TF1,B,2021-10-28,2021-09-20,75674
1344,TS1,B,2021-10-28,2021-09-20,0
1345,TF1,B,2022-05-19,2021-12-24,19620
1345,TS1,B,2022-05-19,2021-12-24,0
1346,TF1,B,2021-12-05,2020-12-31,86519
1346,TS1,B,2021-12-05,2020-12-31,0
1347,TS1,B,2021-04-02,2021-03-14,99866
1347,TF1,B,2021-04-02,2021-03-14,0
1348,TF1,A,2021-08-23,9999-12-31,2402
1348,TS1,A,2021-08-23,9999-12-31,0
1349,TF1,B,2022-05-09,2021-03-30,60348
1349,TS1,B,2022-05-09,2021-03-30,0
1350,TS1,B,2021-12-28,2022-04-02,22174
1350,TF1,B,2021-12-28,2022-04-02,0
1351,TF1,B,2021-04-02,2022-01-29,2796
1351,TS1,B,2021-04-02,2022-01-29,0
1352,TF1,B,2020-10-19,2021-02-21,3068
1352,TS1,B,2020-10-19,2021-02-21,0
1353,TF1,B,2021-05-27,2021-10-20,54039
1353,TS1,B,2021-05-27,2021-10-20,0
1354,TS1,A,2021-11-06,9999-12-31,83759
1354,TF1,A,2021-11-06,9999-12-31,0
1355,TF1,B,2021-08-16,2022-01-06,82567
1355,TS1,B,2021-08-16,2022-01-06,0
1356,TS1,B,2022-06-24,2021-12-29,47180
1356,TF1,B,2022-06-24,2021-12-29,0
1357,TF1,B,2021-03-27,2022-03-17,19190
1357,TS1,B,2021-03-27,2022-03-17,0
1358,TS1,A,2021-12-28,9999-12-31,84095
1358,TF1,A,2021-12-28,9999-12-31,0
1359,TF1,B,2021-01-06,2021-01-01,69929
1359,TS1,B,2021-01-06,2021-01-01,0
1360,TS1,B,2020-12-25,2022-03-24,60985
1360,TF1,B,2020-12-25,2022-03-24,0
1361,TF1,B,2022-04-02,2021-05-04,9298
1361,TS1,B,2022-04-02,2021-05-04,0
1362,TF1,A,2021-07-09,9999-12-31,56429
1362,TS1,A,2021-07-09,9999-12-31,0
1363,TS1,A,2022-02-24,9999-12-31,63418
1363,TF1,A,2022-02-24,9999-12-31,0
1364,TF1,B,2021-08-04,2021-08-01,62771
1364,TS1,B,2021-08-04,2021-08-01,0
1365,TF1,A,2021-12-20,9999-12-31,62760
1365,TS1,A,2021-12-20,9999-12-31,0
1366,TS1,A,2020-12-30,9999-12-31,15915
1366,TF1,A,2020-12-30,9999-12-31,0
1367,TS1,B,2020-10-11,2021-12-25,40251
1367,TF1,B,2020-10-11,2021-12-25,0
1368,TF1,A,2021-01-13,9999-12-31,7736
1368,TS1,A,2021-01-13,9999-12-31,0
1369,TF1,A,2022-02-19,9999-12-31,61407
1369,TS1,A,2022-02-19,9999-12-31,0
1370,TF1,B,2021-04-27,2021-10-18,13232
1370,TS1,B,2021-04-27,2021-10-18,0
1371,TS1,A,2021-11-01,9999-12-31,77933
1371,TF1,A,2021-11-01,9999-12-31,0
1372,TS1,B,2020-12-13,2021-10-13,93472
1372,TF1,B,2020-12-13,2021-10-13,0
1373,TF1,A,2022-06-22,9999-12-31,19560
1373,TS1,A,2022-06-22,9999-12-31,0
1374,TF1,B,2021-06-29,2021-03-23,45390
1374,TS1,B,2021-06-29,2021-03-23,0
1375,TF1,A,2021-09-18,9999-12-31,96997
1375,TS1,A,2021-09-18,9999-12-31,0
1376,TS1,B,2022-05-07,2020-11-06,21281
1376,TF1,B,2022-05-07,2020-11-06,0
1377,TS1,A,2021-05-23,9999-12-31,75660
1377,TF1,A,2021-05-23,9999-12-31,0
1378,TS1,B,2022-06-03,2021-04-16,93356
1378,TF1,B,2022-06-03,2021-04-16,0
1379,TF1,A,2021-08-15,9999-12-31,5646
1379,TS1,A,2021-08-15,9999-12-31,0
1380,TF1,A,2021-03-26,9999-12-31,34969
1380,TS1,A,2021-03-26,9999-12-31,0
1381,TS1,B,2022-05-05,2021-01-15,90327
1381,TF1,B,2022-05-05,2021-01-15,0
1382,TF1,B,2021-12-01,2021-06-14,98545
1382,TS1,B,2021-12-01,2021-06-14,0
1383,TS1,A,2021-06-19,9999-12-31,5291
1383,TF1,A,2021-06-19,9999-12-31,0
1384,TS1,A,2022-06-25,9999-12-31,71086
1384,TF1,A,2022-06-25,9999-12-31,0
1385,TS1,B,2022-02-21,2020-11-16,7756
1385,TF1,B,2022-02-21,2020-11-16,0
1386,TF1,B,2021-09-22,2022-01-21,65328
1386,TS1,B,2021-09-22,2022-01-21,0
1387,TF1,B,2022-02-01,2022-02-27,28984
1387,TS1,B,2022-02-01,2022-02-27,0
1388,TS1,A,2021-08-20,9999-12-31,3539
1388,TF1,A,2021-08-20,9999-12-31,0
1389,TS1,B,2021-12-08,2021-03-25,58390
1389,TF1,B,2021-12-08,2021-03-25,0
1390,TF1,A,2021-12-05,9999-12-31,77572
1390,TS1,A,2021-12-05,9999-12-31,0
1391,TF1,A,2021-03-07,9999-12-31,44390
1391,TS1,A,2021-03-07,9999-12-31,0
1392,TF1,B,2021-04-19,2021-08-30,61620
1392,TS1,B,2021-04-19,2021-08-30,0
1393,TS1,B,2021-06-24,2022-04-03,77854
1393,TF1,B,2021-06-24,2022-04-03,0
1394,TF1,B,2022-04-27,2021-09-12,49575
1394,TS1,B,2022-04-27,2021-09-12,0
1395,TS1,A,2021-07-13,9999-12-31,71343
1395,TF1,A,2021-07-13,9999-12-31,0
1396,TF1,A,2022-04-21,9999-12-31,58263
1396,TS1,A,2022-04-21,9999-12-31,0
1397,TS1,A,2021-07-16,9999-12-31,64319
1397,TF1,A,2021-07-16,9999-12-31,0
1398,TF1,B,2020-11-12,2021-11-21,84968
1398,TS1,B,2020-11-12,2021-11-21,0
1399,TS1,B,2020-10-30,2021-07-11,33139
1399,TF1,B,2020-10-30,2021-07-11,0
1400,TS1,A,2022-02-11,9999-12-31,92905
1400,TF1,A,2022-02-11,9999-12-31,0
1401,TF1,A,2020-12-14,9999-12-31,19808
1401,TS1,A,2020-12-14,9999-12-31,0
1402,TF1,B,2021-06-10,2021-09-22,99983
1402,TS1,B,2021-06-10,2021-09-22,0
1403,TF1,B,2022-02-01,2021-09-16,39155
1403,TS1,B,2022-02-01,2021-09-16,0
1404,TS1,A,2021-02-16,9999-12-31,98443
1404,TF1,A,2021-02-16,9999-12-31,0
1405,TF1,A,2021-04-28,9999-12-31,52006
1405,TS1,A,2021-04-28,9999-12-31,0
1406,TF1,B,2022-04-19,2020-11-25,36188
1406,TS1,B,2022-04-19,2020-11-25,0
1407,TF1,B,2021-11-14,2021-06-03,68994
1407,TS1,B,2021-11-14,2021-06-03,0
